"2472817","Bab el Gorjarni","Bab el Gorjarni","Bab al Qurjani,Bab el Gorjani,Bab el Gorjarni,Bāb al Qurjānī","36.7869","10.1681","P","PPL","TN","TN","36","1161","116155","","0",\N,"49","Africa/Tunis","2018-08-05"
"2590351","Bab Khadra","Bab Khadra","","36.8097","10.1761","P","PPL","TN","","36","1153","115357","","0",\N,"9","Africa/Tunis","2018-08-05"
"11238465","Bab Mnara","Bab Mnara","","36.7936","10.1676","P","PPLX","TN","","36","1152","115256","","0",\N,"28","Africa/Tunis","2018-08-05"
"2472810","Bab Saadoun","Bab Saadoun","Bab Bou Saadoun,Bab Sa`dun,Bab Saadoun,Bad Saadoun,Bāb Sa‘dūn","36.8097","10.165","P","PPL","TN","","36","1154","115458","","0",\N,"10","Africa/Tunis","2018-08-05"
"2590360","Bab Sidi Kassem","Bab Sidi Kassem","","36.7936","10.1611","P","PPL","TN","","36","1161","116153","","0",\N,"19","Africa/Tunis","2018-08-05"
"2472814","Bab Souika","Bab Souika","Bab Souika,Bab as Suwayqah,Bāb as Suwayqah,Faubourg Bab Souika,Faubourg Bab Souïka,Quartier de Bab-Souika","36.8167","10.1833","P","PPLX","TN","","36","1153","115356","","0",\N,"6","Africa/Tunis","2018-08-05"
"2472809","Babouch","Babouch","Babouch,Babush,Bābūsh,Col de Babouch","36.8167","8.66667","P","PPL","TN","","06","2255","225553","","0",\N,"552","Africa/Tunis","2018-08-05"
"2472746","Balta","Balta","Balta,Baltah,Balţah","36.7084","8.94217","P","PPL","TN","","06","2259","225958","","0",\N,"496","Africa/Tunis","2018-08-05"
"2472744","Banbalah","Banbalah","Banbalah,Bembla","35.7","10.8","P","PPL","TN","","16","3257","325751","","12367",\N,"20","Africa/Tunis","2018-08-05"
"11822663","Banou","Banou","","35.8327","8.88891","P","PPL","TN","","14","2359","235953","","0",\N,"916","Africa/Tunis","2018-08-05"
"2472676","Bardo","Bardo","Bardaw,Bardo,Bārdaw,Le Bardo","36.7385","9.17569","P","PPL","TN","","17","2151","215153","","0",\N,"261","Africa/Tunis","2018-08-05"
"2472667","Barkouk","Barkouk","Barkouk,Barquq,Barqūq","33.8508","10.8519","P","PPL","TN","","28","5256","525658","","0",\N,"17","Africa/Tunis","2018-08-05"
"2473820","Bazma","Bazma","Al Bazimah,Al Bāzimah,Bazima,Bazma","33.6658","9.01167","P","PPL","TN","TN","31","6351","635152","","0",\N,"56","Africa/Tunis","2018-08-05"
